seed,training patients,testing patients,final features,train C-index,test C-index,train pvalue,test pvalue,perturbation training outcome,perturbation testing outcome,robustness train ICC,robustness test ICC,train perturbed C-index,test perturbed C-index,train perturbed p value,test perturbed p value
,,,,,,,,1.5915518990883692,,,,,,,
,,,,,,,,1.1034573349281918,,,,,,,
,,,,,,,,1.2762340022397778,,,,,,,
,,,,,,,,1.3595730595602888,,,,,,,
,,,,,,,,1.331608127351445,,,,,,,
,,,,,,,,1.2230984467390025,,,,,,,
,,,,,,,,1.743984087636816,,,,,,,
,,,,,,,,1.2763379349700275,,,,,,,
,,,,,,,,1.4015223057565223,,,,,,,
,,,,,,,,1.4416012995003595,,,,,,,
,,,,,,,,1.3627689851241755,,,,,,,
,,,,,,,,1.371145375116655,,,,,,,
,,,,,,,,1.6371028531385758,,,,,,,
,,,,,,,,1.2046184888490978,,,,,,,
,,,,,,,,1.4718668683680634,,,,,,,
,,,,,,,,1.1386587970105588,,,,,,,
,,,,,,,,1.1425572893051097,,,,,,,
,,,,,,,,1.0115946208558604,,,,,,,
,,,,,,,,1.2582093001982266,,,,,,,
,,,,,,,,1.1253787215091307,,,,,,,
,,,,,,,,1.5573418271715398,,,,,,,
,,,,,,,,1.458489254138605,,,,,,,
,,,,,,,,1.4053660294569121,,,,,,,
,,,,,,,,1.0406594299139988,,,,,,,
,,,,,,,,0.9743065126431684,,,,,,,
,,,,,,,,1.4301907350792247,,,,,,,
,,,,,,,,1.2591482926321387,,,,,,,
,,,,,,,,1.6397369526643688,,,,,,,
,,,,,,,,1.2656778216270803,,,,,,,
,,,,,,,,1.4276026935439774,,,,,,,
,,,,,,,,1.1739466793404167,,,,,,,
,,,,,,,,1.2683066253996338,,,,,,,
,,,,,,,,1.5224142785492552,,,,,,,
,,,,,,,,1.3267320267491909,,,,,,,
,,,,,,,,1.3613213858170814,,,,,,,
,,,,,,,,0.8001174376104669,,,,,,,
,,,,,,,,0.8373778045887428,,,,,,,
,,,,,,,,0.7234940980191457,,,,,,,
,,,,,,,,0.7971627198889548,,,,,,,
,,,,,,,,1.0043964453102245,,,,,,,
,,,,,,,,0.9261101959964368,,,,,,,
,,,,,,,,1.041068005574113,,,,,,,
,,,,,,,,0.8198312017889056,,,,,,,
,,,,,,,,1.1854849553763156,,,,,,,
,,,,,,,,0.8896391783917899,,,,,,,
,,,,,,,,0.7260582258363952,,,,,,,
,,,,,,,,1.0860659707429734,,,,,,,
,,,,,,,,0.9650621585701832,,,,,,,
,,,,,,,,1.2235738613039675,,,,,,,
,,,,,,,,0.6301380770131699,,,,,,,
,,,,,,,,0.9135893970892304,,,,,,,
,,,,,,,,0.9300624244177749,,,,,,,
,,,,,,,,0.7985244150545839,,,,,,,
,,,,,,,,0.8725127450623672,,,,,,,
,,,,,,,,0.9017898128076954,,,,,,,
,,,,,,,,0.6718421068662962,,,,,,,
,,,,,,,,0.5637564436189956,,,,,,,
,,,,,,,,1.003089268344585,,,,,,,
,,,,,,,,0.7077022792389966,,,,,,,
,,,,,,,,0.9216706295597568,,,,,,,
,,,,,,,,0.7160548662876465,,,,,,,
,,,,,,,,1.0298070245936037,,,,,,,
,,,,,,,,0.6537987861974812,,,,,,,
,,,,,,,,0.7223776271751235,,,,,,,
,,,,,,,,0.7614429381706667,,,,,,,
,,,,,,,,0.6119724995673179,,,,,,,
,,,,,,,,0.8068038730264033,,,,,,,
,,,,,,,,0.9689674439964512,,,,,,,
,,,,,,,,0.9172938321237232,,,,,,,
,,,,,,,,0.7768013629939292,,,,,,,
,,,,,,,,0.7619568047620939,,,,,,,
,,,,,,,,0.9678543483339952,,,,,,,
,,,,,,,,0.8942746148378373,,,,,,,
,,,,,,,,1.0126482363215417,,,,,,,
,,,,,,,,0.937526057566977,,,,,,,
,,,,,,,,0.8480665972756628,,,,,,,
,,,,,,,,0.9492300865936897,,,,,,,
,,,,,,,,0.8029809760182604,,,,,,,
,,,,,,,,0.7578204809632025,,,,,,,
,,,,,,,,0.7703657425275241,,,,,,,
,,,,,,,,0.749160208047123,,,,,,,
,,,,,,,,1.0256976857782452,,,,,,,
,,,,,,,,0.9002728331891665,,,,,,,
,,,,,,,,1.073078242809714,,,,,,,
,,,,,,,,0.753689716137477,,,,,,,
,,,,,,,,0.7887290593924934,,,,,,,
,,,,,,,,0.9252574472604308,,,,,,,
,,,,,,,,0.7538576346324658,,,,,,,
,,,,,,,,0.849363372085644,,,,,,,
,,,,,,,,0.9985292940315316,,,,,,,
,,,,,,,,0.7543931545220474,,,,,,,
,,,,,,,,0.8918782193967631,,,,,,,
,,,,,,,,0.9863093288209892,,,,,,,
,,,,,,,,0.8690111263074488,,,,,,,
,,,,,,,,1.056992072820327,,,,,,,
,,,,,,,,0.15266164846212252,,,,,,,
,,,,,,,,0.13947171339916498,,,,,,,
,,,,,,,,0.14745832998899716,,,,,,,
,,,,,,,,0.1492023608997881,,,,,,,
,,,,,,,,0.22048772616806453,,,,,,,
,,,,,,,,0.2031767551231509,,,,,,,
,,,,,,,,0.1978312609775665,,,,,,,
,,,,,,,,0.23013278967497103,,,,,,,
,,,,,,,,0.19525921178361422,,,,,,,
,,,,,,,,0.1862035438380282,,,,,,,
,,,,,,,,0.21202287036260525,,,,,,,
,,,,,,,,0.19014596582055326,,,,,,,
,,,,,,,,0.2013144462603218,,,,,,,
,,,,,,,,0.16296895837375233,,,,,,,
,,,,,,,,0.20584644349831394,,,,,,,
,,,,,,,,0.23159753624167667,,,,,,,
,,,,,,,,0.23060078492998404,,,,,,,
,,,,,,,,0.23844205930421303,,,,,,,
,,,,,,,,0.1809263588658523,,,,,,,
,,,,,,,,0.23204601942289366,,,,,,,
,,,,,,,,0.15896122950941996,,,,,,,
,,,,,,,,0.13801331500018874,,,,,,,
,,,,,,,,0.18521319528836855,,,,,,,
,,,,,,,,0.1772263965657351,,,,,,,
,,,,,,,,0.19561168085068648,,,,,,,
,,,,,,,,0.21195182436850196,,,,,,,
,,,,,,,,0.21876603904700204,,,,,,,
,,,,,,,,0.18371956992108252,,,,,,,
,,,,,,,,0.1820136535279874,,,,,,,
,,,,,,,,0.22601023695551167,,,,,,,
,,,,,,,,0.1636269607632119,,,,,,,
,,,,,,,,0.16449557847080554,,,,,,,
,,,,,,,,0.15203141732914113,,,,,,,
,,,,,,,,0.2094175323391811,,,,,,,
,,,,,,,,0.20381822690731688,,,,,,,
,,,,,,,,0.22740934285967881,,,,,,,
,,,,,,,,0.2348899198659467,,,,,,,
,,,,,,,,0.23055401786572033,,,,,,,
,,,,,,,,0.18422786254597667,,,,,,,
,,,,,,,,0.23415911065259193,,,,,,,
,,,,,,,,0.22592258072497184,,,,,,,
,,,,,,,,0.17800750900366027,,,,,,,
,,,,,,,,0.22066670334333685,,,,,,,
,,,,,,,,0.16863880872312442,,,,,,,
,,,,,,,,0.198363949563786,,,,,,,
,,,,,,,,0.1776339853592808,,,,,,,
,,,,,,,,0.20470228581990396,,,,,,,
,,,,,,,,0.16154698585067498,,,,,,,
,,,,,,,,0.2321165390745057,,,,,,,
,,,,,,,,0.23961339977378648,,,,,,,
,,,,,,,,0.17173977152174058,,,,,,,
,,,,,,,,0.17969182135634693,,,,,,,
,,,,,,,,0.2467353931237287,,,,,,,
,,,,,,,,0.18804214684517878,,,,,,,
,,,,,,,,0.22312887660520117,,,,,,,
,,,,,,,,0.18161651824233357,,,,,,,
,,,,,,,,0.17049802379058698,,,,,,,
,,,,,,,,0.1277937243403085,,,,,,,
,,,,,,,,0.20352005043512034,,,,,,,
,,,,,,,,0.23361992143200577,,,,,,,
,,,,,,,,0.9100056214417159,,,,,,,
,,,,,,,,0.873618600133298,,,,,,,
,,,,,,,,0.7245671425806368,,,,,,,
,,,,,,,,0.8844837100097939,,,,,,,
,,,,,,,,0.8828717036568743,,,,,,,
,,,,,,,,0.825202223379186,,,,,,,
,,,,,,,,0.9431404526414034,,,,,,,
,,,,,,,,0.928067409290815,,,,,,,
,,,,,,,,0.9058922960766728,,,,,,,
,,,,,,,,0.9688444834390639,,,,,,,
,,,,,,,,1.0675880143308123,,,,,,,
,,,,,,,,0.9017913873130585,,,,,,,
,,,,,,,,0.999845674239406,,,,,,,
,,,,,,,,1.0807542449921728,,,,,,,
,,,,,,,,0.9621301598822256,,,,,,,
,,,,,,,,1.0206586917377125,,,,,,,
,,,,,,,,1.1160638600158683,,,,,,,
,,,,,,,,0.9917519066382775,,,,,,,
,,,,,,,,1.0433802041393352,,,,,,,
,,,,,,,,0.897581884404661,,,,,,,
,,,,,,,,0.8817535116852881,,,,,,,
,,,,,,,,0.8671209689735886,,,,,,,
,,,,,,,,1.0088015953398135,,,,,,,
,,,,,,,,0.8031967864066978,,,,,,,
,,,,,,,,0.9240713357671002,,,,,,,
,,,,,,,,1.0678134078018806,,,,,,,
,,,,,,,,0.9711332625306781,,,,,,,
,,,,,,,,0.8794657382251241,,,,,,,
,,,,,,,,0.9639822577243399,,,,,,,
,,,,,,,,0.9307745495148654,,,,,,,
,,,,,,,,0.9301510320298605,,,,,,,
,,,,,,,,0.9087089250562697,,,,,,,
,,,,,,,,0.7930622197961186,,,,,,,
,,,,,,,,0.7538662808014085,,,,,,,
,,,,,,,,0.9875936336888028,,,,,,,
,,,,,,,,0.9221387457518817,,,,,,,
,,,,,,,,0.9917703203749587,,,,,,,
,,,,,,,,0.8575240562540525,,,,,,,
,,,,,,,,1.0272272341770612,,,,,,,
,,,,,,,,1.0430804335601533,,,,,,,
,,,,,,,,0.8932616102254539,,,,,,,
,,,,,,,,0.8160631264282069,,,,,,,
,,,,,,,,0.7917887239623006,,,,,,,
,,,,,,,,0.9828934650192322,,,,,,,
,,,,,,,,0.9526562035256403,,,,,,,
,,,,,,,,1.0890492919227723,,,,,,,
,,,,,,,,1.06075143148905,,,,,,,
,,,,,,,,0.9396174000619606,,,,,,,
,,,,,,,,0.8137688814324598,,,,,,,
,,,,,,,,0.7606778335788033,,,,,,,
,,,,,,,,0.9059160467232064,,,,,,,
,,,,,,,,1.0508730657683654,,,,,,,
,,,,,,,,0.8632027638097677,,,,,,,
,,,,,,,,0.9322539456050252,,,,,,,
,,,,,,,,1.028109331440943,,,,,,,
,,,,,,,,0.7997671933466358,,,,,,,
,,,,,,,,0.8366055178892997,,,,,,,
,,,,,,,,0.9806211979213667,,,,,,,
,,,,,,,,1.099940415387898,,,,,,,
,,,,,,,,0.909745854580281,,,,,,,
,,,,,,,,0.5228594827558705,,,,,,,
,,,,,,,,0.4594847820399749,,,,,,,
,,,,,,,,0.541993175948814,,,,,,,
,,,,,,,,0.4071821074131847,,,,,,,
,,,,,,,,0.38667705392536844,,,,,,,
,,,,,,,,0.441747435387507,,,,,,,
,,,,,,,,0.454106102659898,,,,,,,
,,,,,,,,0.5658057652337463,,,,,,,
,,,,,,,,0.5565415359910029,,,,,,,
,,,,,,,,0.518622442464297,,,,,,,
,,,,,,,,0.600271157546407,,,,,,,
,,,,,,,,0.42056194429132476,,,,,,,
,,,,,,,,0.6445897971373751,,,,,,,
,,,,,,,,0.3989035215212027,,,,,,,
,,,,,,,,0.4961362256592123,,,,,,,
,,,,,,,,0.40678380008876286,,,,,,,
,,,,,,,,0.6627520280893808,,,,,,,
,,,,,,,,0.5906113342551911,,,,,,,
,,,,,,,,0.5271512557337196,,,,,,,
,,,,,,,,0.4849293448529664,,,,,,,
,,,,,,,,0.455161082394603,,,,,,,
,,,,,,,,0.5411863443154593,,,,,,,
,,,,,,,,0.4806466715468687,,,,,,,
,,,,,,,,0.40531294014403807,,,,,,,
,,,,,,,,0.5592981054544656,,,,,,,
,,,,,,,,0.47184413477919707,,,,,,,
,,,,,,,,0.4135260040158853,,,,,,,
,,,,,,,,0.5051983060063611,,,,,,,
,,,,,,,,0.42147074057506095,,,,,,,
,,,,,,,,0.45095293885619836,,,,,,,
,,,,,,,,0.47598978037352435,,,,,,,
,,,,,,,,0.36282930479634723,,,,,,,
,,,,,,,,0.43478367393407574,,,,,,,
,,,,,,,,0.4828574158116318,,,,,,,
,,,,,,,,0.38321426831459104,,,,,,,
,,,,,,,,0.46211290711831615,,,,,,,
,,,,,,,,0.5349674235964481,,,,,,,
,,,,,,,,0.5325642843604056,,,,,,,
,,,,,,,,0.5145180158895578,,,,,,,
,,,,,,,,0.5321583741864802,,,,,,,
,,,,,,,,0.5321735458160511,,,,,,,
,,,,,,,,0.5384049987317088,,,,,,,
,,,,,,,,0.46193866972771935,,,,,,,
,,,,,,,,0.4637664518326368,,,,,,,
,,,,,,,,0.41874364951757104,,,,,,,
,,,,,,,,0.39324000547111276,,,,,,,
,,,,,,,,0.3609257085272506,,,,,,,
,,,,,,,,0.4876494453074992,,,,,,,
,,,,,,,,0.4961730546447463,,,,,,,
,,,,,,,,0.4367708648708384,,,,,,,
,,,,,,,,0.4949817466192901,,,,,,,
,,,,,,,,0.45184364371583124,,,,,,,
,,,,,,,,0.5589233386064315,,,,,,,
,,,,,,,,0.4382793062005512,,,,,,,
,,,,,,,,0.6631250204877552,,,,,,,
,,,,,,,,0.46374168978194086,,,,,,,
,,,,,,,,0.4763753081526303,,,,,,,
,,,,,,,,0.5362244290829387,,,,,,,
,,,,,,,,0.5603180788034003,,,,,,,
,,,,,,,,0.5328939045900913,,,,,,,
,,,,,,,,1.3620109399882754,,,,,,,
,,,,,,,,1.2287484423868067,,,,,,,
,,,,,,,,1.267990948867903,,,,,,,
,,,,,,,,1.2021166974025355,,,,,,,
,,,,,,,,1.3750831937876848,,,,,,,
,,,,,,,,1.1088667469725335,,,,,,,
,,,,,,,,1.1326967599826652,,,,,,,
,,,,,,,,1.0697521391920186,,,,,,,
,,,,,,,,1.2774983479508653,,,,,,,
,,,,,,,,1.125787486219999,,,,,,,
,,,,,,,,1.0272843417626991,,,,,,,
,,,,,,,,1.2816644326770759,,,,,,,
,,,,,,,,1.3192567090482843,,,,,,,
,,,,,,,,1.150374244294787,,,,,,,
,,,,,,,,1.329897758492599,,,,,,,
,,,,,,,,1.1107376907433066,,,,,,,
,,,,,,,,1.3289967133461695,,,,,,,
,,,,,,,,1.2555298086073283,,,,,,,
,,,,,,,,1.4031784471824023,,,,,,,
,,,,,,,,1.113584280219244,,,,,,,
,,,,,,,,1.136380214792541,,,,,,,
,,,,,,,,1.3005003321978164,,,,,,,
,,,,,,,,1.2099810164422358,,,,,,,
,,,,,,,,1.284743044461747,,,,,,,
,,,,,,,,1.3037452318658285,,,,,,,
,,,,,,,,1.210729984879627,,,,,,,
,,,,,,,,1.1350633081918382,,,,,,,
,,,,,,,,1.235122594903707,,,,,,,
,,,,,,,,1.13921363805431,,,,,,,
,,,,,,,,1.2634510058461175,,,,,,,
,,,,,,,,1.1878668797093113,,,,,,,
,,,,,,,,1.2238026978783096,,,,,,,
,,,,,,,,1.254601369221246,,,,,,,
,,,,,,,,1.279590291764979,,,,,,,
,,,,,,,,1.1393691028267119,,,,,,,
,,,,,,,,1.168539822636059,,,,,,,
,,,,,,,,1.2461102536784328,,,,,,,
,,,,,,,,1.1814488153318803,,,,,,,
,,,,,,,,1.2891442060889136,,,,,,,
,,,,,,,,1.2108794764886408,,,,,,,
,,,,,,,,1.2415237556618948,,,,,,,
,,,,,,,,1.3125035581311213,,,,,,,
,,,,,,,,1.1297031208354944,,,,,,,
,,,,,,,,1.3120227400578535,,,,,,,
,,,,,,,,1.027120046236788,,,,,,,
,,,,,,,,1.2476263357159845,,,,,,,
,,,,,,,,1.1614940395364508,,,,,,,
,,,,,,,,1.2074524823594264,,,,,,,
,,,,,,,,1.2237384508502038,,,,,,,
,,,,,,,,1.3506731578314595,,,,,,,
,,,,,,,,1.1595786036843614,,,,,,,
,,,,,,,,1.286426399485859,,,,,,,
,,,,,,,,1.1886920902547635,,,,,,,
,,,,,,,,1.0572284569352024,,,,,,,
,,,,,,,,1.1753491773108449,,,,,,,
,,,,,,,,1.2270798498351114,,,,,,,
,,,,,,,,1.3033321965628981,,,,,,,
,,,,,,,,1.0810624186788604,,,,,,,
,,,,,,,,1.3493029054470957,,,,,,,
,,,,,,,,1.2864822693999862,,,,,,,
,,,,,,,,2.5340715141725014,,,,,,,
,,,,,,,,2.6355097847800995,,,,,,,
,,,,,,,,2.5582401522420457,,,,,,,
,,,,,,,,2.3677640809569334,,,,,,,
,,,,,,,,2.4104118776637034,,,,,,,
,,,,,,,,2.474504043896461,,,,,,,
,,,,,,,,2.4241634075338365,,,,,,,
,,,,,,,,2.5864119272930863,,,,,,,
,,,,,,,,2.4589121096648836,,,,,,,
,,,,,,,,2.576542723676585,,,,,,,
,,,,,,,,2.818715570303553,,,,,,,
,,,,,,,,2.4620740137104287,,,,,,,
,,,,,,,,2.7003137526587,,,,,,,
,,,,,,,,2.348661109282889,,,,,,,
,,,,,,,,2.526561374658964,,,,,,,
,,,,,,,,2.422344402692117,,,,,,,
,,,,,,,,2.7512371100603814,,,,,,,
,,,,,,,,2.408914803115544,,,,,,,
,,,,,,,,2.618648690524025,,,,,,,
,,,,,,,,2.639386601927454,,,,,,,
,,,,,,,,2.3926144677009047,,,,,,,
,,,,,,,,2.6557446716223247,,,,,,,
,,,,,,,,2.387863514397853,,,,,,,
,,,,,,,,2.6176199736122703,,,,,,,
,,,,,,,,2.380989647928825,,,,,,,
,,,,,,,,2.459273642533927,,,,,,,
,,,,,,,,2.4386131917802834,,,,,,,
,,,,,,,,2.4189428676069946,,,,,,,
,,,,,,,,2.4782020068363257,,,,,,,
,,,,,,,,2.6207994038942015,,,,,,,
,,,,,,,,2.5899723691744128,,,,,,,
,,,,,,,,2.8811906972500188,,,,,,,
,,,,,,,,2.7345078692303537,,,,,,,
,,,,,,,,2.3855146738080646,,,,,,,
,,,,,,,,2.749954023732566,,,,,,,
,,,,,,,,2.757522781627684,,,,,,,
,,,,,,,,2.7852204900551722,,,,,,,
,,,,,,,,2.9611084964162755,,,,,,,
,,,,,,,,2.46132735598394,,,,,,,
,,,,,,,,3.0845909327215884,,,,,,,
,,,,,,,,2.394451680931236,,,,,,,
,,,,,,,,2.0765116298413484,,,,,,,
,,,,,,,,2.4343505908797063,,,,,,,
,,,,,,,,2.549494265289181,,,,,,,
,,,,,,,,2.595476514163717,,,,,,,
,,,,,,,,2.438014789271525,,,,,,,
,,,,,,,,2.276892860522456,,,,,,,
,,,,,,,,2.6889185682403585,,,,,,,
,,,,,,,,2.3391675091875306,,,,,,,
,,,,,,,,2.7444766505461407,,,,,,,
,,,,,,,,2.477208072030744,,,,,,,
,,,,,,,,2.5222837819804798,,,,,,,
,,,,,,,,2.5494144013586855,,,,,,,
,,,,,,,,2.593615191276556,,,,,,,
,,,,,,,,2.4960068771178507,,,,,,,
,,,,,,,,2.829563157035628,,,,,,,
,,,,,,,,2.7866851787591957,,,,,,,
,,,,,,,,2.716429254088987,,,,,,,
,,,,,,,,2.5559759391447607,,,,,,,
,,,,,,,,2.911815986829894,,,,,,,
,,,,,,,,1.178061202027602,,,,,,,
,,,,,,,,1.2155876685139653,,,,,,,
,,,,,,,,1.4339223055414894,,,,,,,
,,,,,,,,1.6113612012685974,,,,,,,
,,,,,,,,1.4675854044797079,,,,,,,
,,,,,,,,1.2824879280307941,,,,,,,
,,,,,,,,1.3323767291264812,,,,,,,
,,,,,,,,1.4396348091309037,,,,,,,
,,,,,,,,1.3473026471509275,,,,,,,
,,,,,,,,1.4578076583192294,,,,,,,
,,,,,,,,1.469656930832056,,,,,,,
,,,,,,,,1.4826046461884832,,,,,,,
,,,,,,,,1.6592704423906155,,,,,,,
,,,,,,,,1.2429565401382807,,,,,,,
,,,,,,,,1.4278493563197756,,,,,,,
,,,,,,,,1.4208455310126484,,,,,,,
,,,,,,,,1.512944254433852,,,,,,,
,,,,,,,,1.3652937213027123,,,,,,,
,,,,,,,,1.4878372589923097,,,,,,,
,,,,,,,,1.2675516240881648,,,,,,,
,,,,,,,,1.2574130415361602,,,,,,,
,,,,,,,,1.017186553764705,,,,,,,
,,,,,,,,1.5404043903797042,,,,,,,
,,,,,,,,1.5347423000624039,,,,,,,
,,,,,,,,1.7417149278956165,,,,,,,
,,,,,,,,1.2448003665545397,,,,,,,
,,,,,,,,1.3662235508868341,,,,,,,
,,,,,,,,1.2116705837840926,,,,,,,
,,,,,,,,1.5344700105999594,,,,,,,
,,,,,,,,1.33968388837771,,,,,,,
,,,,,,,,1.4641620979899297,,,,,,,
,,,,,,,,1.54473863397148,,,,,,,
,,,,,,,,1.3947225959898137,,,,,,,
,,,,,,,,1.3458193780025418,,,,,,,
,,,,,,,,1.4569750533389705,,,,,,,
,,,,,,,,1.3944227517977739,,,,,,,
,,,,,,,,1.313055577615152,,,,,,,
,,,,,,,,1.3166044760294395,,,,,,,
,,,,,,,,1.344506578872865,,,,,,,
,,,,,,,,1.5522637875718481,,,,,,,
,,,,,,,,1.4313348010877676,,,,,,,
,,,,,,,,1.3465246635117218,,,,,,,
,,,,,,,,1.6424242185760158,,,,,,,
,,,,,,,,1.4479600362508844,,,,,,,
,,,,,,,,1.368463633007666,,,,,,,
,,,,,,,,1.3669587372633685,,,,,,,
,,,,,,,,1.5308452225993627,,,,,,,
,,,,,,,,1.725514413584372,,,,,,,
,,,,,,,,1.5189866550577111,,,,,,,
,,,,,,,,1.9355338174062573,,,,,,,
,,,,,,,,1.4010996980355443,,,,,,,
,,,,,,,,1.8530224458261042,,,,,,,
,,,,,,,,1.5361417257705616,,,,,,,
,,,,,,,,1.5251577574293935,,,,,,,
,,,,,,,,1.4245422530510294,,,,,,,
,,,,,,,,1.6714102676841471,,,,,,,
,,,,,,,,1.3137474696676048,,,,,,,
,,,,,,,,1.4850661894406103,,,,,,,
,,,,,,,,1.2744012210684912,,,,,,,
,,,,,,,,1.3428212807607283,,,,,,,
,,,,,,,,2.3021346231207223,,,,,,,
,,,,,,,,2.5932584867521804,,,,,,,
,,,,,,,,3.080535956807479,,,,,,,
,,,,,,,,3.244057611086962,,,,,,,
,,,,,,,,3.2262466574951567,,,,,,,
,,,,,,,,3.3816141099879364,,,,,,,
,,,,,,,,2.387157646345855,,,,,,,
,,,,,,,,3.1952698233667336,,,,,,,
,,,,,,,,2.7050127204211973,,,,,,,
,,,,,,,,2.430073963714764,,,,,,,
,,,,,,,,2.9850251318785896,,,,,,,
,,,,,,,,3.142467187823849,,,,,,,
,,,,,,,,2.949573051767323,,,,,,,
,,,,,,,,2.7277342467649626,,,,,,,
,,,,,,,,2.326985497490913,,,,,,,
,,,,,,,,2.602353405416453,,,,,,,
,,,,,,,,2.348237721171227,,,,,,,
,,,,,,,,3.119075110107247,,,,,,,
,,,,,,,,3.2071991726235085,,,,,,,
,,,,,,,,3.310061682902999,,,,,,,
,,,,,,,,2.4782944678538277,,,,,,,
,,,,,,,,3.518458035375338,,,,,,,
,,,,,,,,2.802729843543692,,,,,,,
,,,,,,,,2.977914048788322,,,,,,,
,,,,,,,,2.7527693213336017,,,,,,,
,,,,,,,,2.45590310901651,,,,,,,
,,,,,,,,2.4394077779468533,,,,,,,
,,,,,,,,2.2014201535843414,,,,,,,
,,,,,,,,2.843250455454263,,,,,,,
,,,,,,,,2.3127440554982837,,,,,,,
,,,,,,,,2.3906612388046273,,,,,,,
,,,,,,,,2.550230979134619,,,,,,,
,,,,,,,,2.5781636009247206,,,,,,,
,,,,,,,,3.103695349132305,,,,,,,
,,,,,,,,2.226569872314622,,,,,,,
,,,,,,,,2.5527118814481486,,,,,,,
,,,,,,,,3.139544340180014,,,,,,,
,,,,,,,,2.852038565067272,,,,,,,
,,,,,,,,3.056951817778823,,,,,,,
,,,,,,,,2.975425619682712,,,,,,,
,,,,,,,,2.407664648853201,,,,,,,
,,,,,,,,2.801488073950364,,,,,,,
,,,,,,,,2.9580166189492703,,,,,,,
,,,,,,,,2.7878162108407434,,,,,,,
,,,,,,,,2.2592903601163528,,,,,,,
,,,,,,,,3.265507070858072,,,,,,,
,,,,,,,,2.8026417761843856,,,,,,,
,,,,,,,,2.7475795583992935,,,,,,,
,,,,,,,,2.1750396712251563,,,,,,,
,,,,,,,,2.688752720238371,,,,,,,
,,,,,,,,3.1487210545529725,,,,,,,
,,,,,,,,2.8026407472131685,,,,,,,
,,,,,,,,3.3479659591951165,,,,,,,
,,,,,,,,2.7444486071011083,,,,,,,
,,,,,,,,2.2861215880659707,,,,,,,
,,,,,,,,3.036149703982379,,,,,,,
,,,,,,,,2.655990794053471,,,,,,,
,,,,,,,,2.8006705497770925,,,,,,,
,,,,,,,,3.2540884514219046,,,,,,,
,,,,,,,,2.644862427206507,,,,,,,
,,,,,,,,0.7259290254479698,,,,,,,
,,,,,,,,0.9028334417037092,,,,,,,
,,,,,,,,0.7602366951842332,,,,,,,
,,,,,,,,1.1076757532773622,,,,,,,
,,,,,,,,0.9501534815196544,,,,,,,
,,,,,,,,0.8905751919052765,,,,,,,
,,,,,,,,0.7909416339147188,,,,,,,
,,,,,,,,1.0234640467885912,,,,,,,
,,,,,,,,0.850187505501046,,,,,,,
,,,,,,,,0.9895872754764704,,,,,,,
,,,,,,,,0.867015749422751,,,,,,,
,,,,,,,,1.0173996684335982,,,,,,,
,,,,,,,,0.7388348068024893,,,,,,,
,,,,,,,,0.8760957511047627,,,,,,,
,,,,,,,,0.8171013798029829,,,,,,,
,,,,,,,,1.069138884349498,,,,,,,
,,,,,,,,0.9495506383771403,,,,,,,
,,,,,,,,1.0634298972196718,,,,,,,
,,,,,,,,0.956809270060026,,,,,,,
,,,,,,,,1.1294506666878585,,,,,,,
,,,,,,,,0.9894873382410878,,,,,,,
,,,,,,,,0.8397636982486687,,,,,,,
,,,,,,,,1.049111565714292,,,,,,,
,,,,,,,,0.9930489351233283,,,,,,,
,,,,,,,,0.9958085194839763,,,,,,,
,,,,,,,,1.0763287993271033,,,,,,,
,,,,,,,,0.9022806907028924,,,,,,,
,,,,,,,,0.9558455293587935,,,,,,,
,,,,,,,,0.8727091651818972,,,,,,,
,,,,,,,,0.7979738450574215,,,,,,,
,,,,,,,,1.0965769930868454,,,,,,,
,,,,,,,,1.0078708851543807,,,,,,,
,,,,,,,,0.9828765183254828,,,,,,,
,,,,,,,,0.9145063897808461,,,,,,,
,,,,,,,,0.8010414455619379,,,,,,,
,,,,,,,,1.064479300350051,,,,,,,
,,,,,,,,0.9014065783617449,,,,,,,
,,,,,,,,1.0193078332861234,,,,,,,
,,,,,,,,1.089390059507858,,,,,,,
,,,,,,,,0.9931806572718223,,,,,,,
,,,,,,,,0.728818085895787,,,,,,,
,,,,,,,,0.7012421897890192,,,,,,,
,,,,,,,,1.088643295268312,,,,,,,
,,,,,,,,0.9659316273540385,,,,,,,
,,,,,,,,0.7972602523213514,,,,,,,
,,,,,,,,1.0123664388449274,,,,,,,
,,,,,,,,0.9755211333548373,,,,,,,
,,,,,,,,1.0671160645056013,,,,,,,
,,,,,,,,0.8407740536334569,,,,,,,
,,,,,,,,1.036266564863113,,,,,,,
,,,,,,,,0.8799210336228023,,,,,,,
,,,,,,,,0.8766218437956335,,,,,,,
,,,,,,,,0.9938204953709338,,,,,,,
,,,,,,,,0.8333368578338901,,,,,,,
,,,,,,,,0.900555776951601,,,,,,,
,,,,,,,,1.0009679622806036,,,,,,,
,,,,,,,,0.9240945025617744,,,,,,,
,,,,,,,,1.1178225536195967,,,,,,,
,,,,,,,,0.8580940550380924,,,,,,,
,,,,,,,,1.1578584147924145,,,,,,,
,,,,,,,,1.2763950798288044,,,,,,,
,,,,,,,,1.230159209817897,,,,,,,
,,,,,,,,1.4544856771235115,,,,,,,
,,,,,,,,1.2353437350228849,,,,,,,
,,,,,,,,1.3628138584347687,,,,,,,
,,,,,,,,1.2508849173688845,,,,,,,
,,,,,,,,1.332687009517286,,,,,,,
,,,,,,,,1.2901177320659287,,,,,,,
,,,,,,,,1.2450658725517312,,,,,,,
